at,v,ap,rh,0.1,0.2,0.3,0.4,0.5,0.6,s
29.25,72.99,1006.85,61.15,0,0,0,0,0,0,429.12
25.79,70.4,1007.11,86.03,0,0,0,0,0,0,437.98
25.75,60.95,1014.75,53.3,0,0,0,0,0,0,443.73
28.31,71.85,1009,77.56,0,0,0,0,0,0,429.57
24.24,70.32,1009.38,82.83,0,0,0,0,0,0,436.45
28.73,68.24,1008.31,56.85,0,0,0,0,0,0,430.63
34.62,69.05,1000.68,38.35,0,0,0,0,0,0,425.41
23.57,70.04,1011.06,82.79,0,0,0,0,0,0,437.53
14.51,42.77,1017.47,81.95,0,0,0,0,0,0,463.37
4.59,39.33,1010.85,71.78,0,0,0,0,0,0,494.9
24.31,44.05,1006.16,73.3,0,0,0,0,0,0,442.69
9.53,38.18,1018.43,75.33,0,0,0,0,0,0,476.54
26.99,68.12,1011.45,58.48,0,0,0,0,0,0,436.95
17.98,53.29,1018.29,83.46,0,0,0,0,0,0,455.71
29.38,74.9,1003.25,72.19,0,0,0,0,0,0,433.74
12.82,38.62,1018.71,83.8,0,0,0,0,0,0,467.41
29.84,58.9,1005.24,56.18,0,0,0,0,0,0,440.93
10.26,43.14,1019.68,98.97,0,0,0,0,0,0,466.75
20.57,42.8,1013.1,75.48,0,0,0,0,0,0,460.43
25.3,58.46,1015.91,69.71,0,0,0,0,0,0,439.25
24.56,71.94,1006.81,89.59,0,0,0,0,0,0,437.97
20.01,52.9,1018.05,58.88,0,0,0,0,0,0,455.57
11.54,40.05,1014.78,87.05,0,0,0,0,0,0,474.29
6.86,41.17,1020.12,79.14,0,0,0,0,0,0,490.23
13.11,41.58,1020.43,74.32,0,0,0,0,0,0,460.44
16.41,41.48,1016.28,45.19,0,0,0,0,0,0,451.93
10.45,39.69,1003.92,89.45,0,0,0,0,0,0,472.54
26.72,67.79,1010.35,63.31,0,0,0,0,0,0,444.68
30.12,74.16,1013.13,63.56,0,0,0,0,0,0,433.08
14.94,41.35,1004.82,98.04,0,0,0,0,0,0,466.73
15.39,42.28,1007.35,81.35,0,0,0,0,0,0,467.3
12.83,41.67,1012.84,84.29,0,0,0,0,0,0,474.81
13.93,38.91,1013.04,73.51,0,0,0,0,0,0,470.39
30.27,70.32,1007.93,51.61,0,0,0,0,0,0,430.22
27.76,75.33,1003.69,79.62,0,0,0,0,0,0,433.03
10.59,41.26,1008.1,98.27,0,0,0,0,0,0,474.76
23.24,45.01,1012.21,45.23,0,0,0,0,0,0,457.01
14.8,58.2,1018.29,85.11,0,0,0,0,0,0,455.14
25.2,65.59,1013,71.34,0,0,0,0,0,0,439.14
32.53,77.95,1014.76,58.1,0,0,0,0,0,0,434.44
23.36,62.52,1016.18,68.18,0,0,0,0,0,0,448.37
23.48,70.79,1006.7,88.57,0,0,0,0,0,0,432.25
29.04,76.09,1007.52,75.44,0,0,0,0,0,0,430.32
23.39,64.63,1020.45,58.22,0,0,0,0,0,0,449.27
27.44,59.74,1010.99,56.42,0,0,0,0,0,0,452
10.03,42.02,998.6,99.9,0,0,0,0,0,0,471.07
4,39.9,1008.46,97.21,0,0,0,0,0,0,490.68
24.96,74.99,1008.25,80.52,0,0,0,0,0,0,440.91
17.48,52.9,1020.03,76.47,0,0,0,0,0,0,458.34
13.26,41.74,1021.89,63.32,0,0,0,0,0,0,473.44
30.28,70.98,1007.51,74.28,0,0,0,0,0,0,432.64
30.3,69.51,1011.8,50.43,0,0,0,0,0,0,431.12
29.24,69.05,1003.12,43.18,0,0,0,0,0,0,432.56
7.64,41.17,1020.01,75.14,0,0,0,0,0,0,488.53
24.14,62.66,1007.33,73.27,0,0,0,0,0,0,439.93
28.87,71.97,1008.74,82.61,0,0,0,0,0,0,435.86
17.3,46.21,1013.56,87.57,0,0,0,0,0,0,456.77
18.87,44.06,1013.42,68.78,0,0,0,0,0,0,451.4
29.13,62.26,1010.51,52.94,0,0,0,0,0,0,436.37
18.26,69.94,1004.1,97.39,0,0,0,0,0,0,443.59
13.03,42.86,1014.39,86.25,0,0,0,0,0,0,475.03
12.47,45.01,1017.8,95.25,0,0,0,0,0,0,467.18
15.52,42.86,1015.09,83.48,0,0,0,0,0,0,467.12
29.86,69.34,1009.61,61.27,0,0,0,0,0,0,438.5
25.96,63.78,1016.95,49.47,0,0,0,0,0,0,443.8
8.04,41.92,1029.7,92.21,0,0,0,0,0,0,482.58
29.12,58.84,1001.31,52.86,0,0,0,0,0,0,446.51
23.74,72.43,1007.99,91.36,0,0,0,0,0,0,437.55
27.46,68.08,1013.06,46.49,0,0,0,0,0,0,433.72
25.51,73.56,1006.59,96.63,0,0,0,0,0,0,437.07
14.42,44.88,1019.35,59.17,0,0,0,0,0,0,462.72
24.79,67.83,1009.32,61.46,0,0,0,0,0,0,438.36
14.51,41.79,1009.72,80.62,0,0,0,0,0,0,459.14
19.09,66.51,1015.11,76.38,0,0,0,0,0,0,458.41
24.14,69.23,1012.4,73.26,0,0,0,0,0,0,433.92
21.24,60.84,1017.99,82.22,0,0,0,0,0,0,445.71
4.08,35.19,1018.87,97.07,0,0,0,0,0,0,489.44
17.4,44.9,1020.5,77.11,0,0,0,0,0,0,457.75
26.68,59.92,1009.94,70.57,0,0,0,0,0,0,438.67
20.5,49.69,1009.6,70.81,0,0,0,0,0,0,452.94
23.57,64.15,1020.95,68.19,0,0,0,0,0,0,450.08
22.69,65.18,1012.47,80.9,0,0,0,0,0,0,441.18
29.09,67.07,1005.99,41.39,0,0,0,0,0,0,429.93
21.43,63.47,1011.95,94.47,0,0,0,0,0,0,448.17
14.86,44.71,1018.3,49.46,0,0,0,0,0,0,466.38
17.53,44.9,1020.5,71.1,0,0,0,0,0,0,457.61
9.15,44.03,1012.45,81.67,0,0,0,0,0,0,474.26
24.19,46.21,1010.79,62.04,0,0,0,0,0,0,440.87
8.89,41.54,1019.27,82.87,0,0,0,0,0,0,483.82
4.61,40.27,1012.32,77.28,0,0,0,0,0,0,492.85
11.01,40.05,1015.46,89.22,0,0,0,0,0,0,474.2
29.9,74.99,1002.28,59.76,0,0,0,0,0,0,436.77
16.87,52.05,1012.7,71.63,0,0,0,0,0,0,460.31
30.97,67.9,1005.98,55.6,0,0,0,0,0,0,428.26
31.01,67.83,1007.95,43.57,0,0,0,0,0,0,429.46
16.03,65.46,1013.96,87.56,0,0,0,0,0,0,455.17
24.99,58.79,1016.37,67.16,0,0,0,0,0,0,439.2
31.01,67.69,1005.06,46.16,0,0,0,0,0,0,426.64
27.77,63.9,1013.62,51.43,0,0,0,0,0,0,441.3
17.44,44.88,1018.05,68.35,0,0,0,0,0,0,465.72
14.2,45.51,1015.36,74.85,0,0,0,0,0,0,465.35
18.43,56.03,1020.41,60.55,0,0,0,0,0,0,465.17
22.91,61.86,1012.8,92.69,0,0,0,0,0,0,441.24
14.89,39.82,1013.23,82.49,0,0,0,0,0,0,470.19
22.28,60.27,1018.98,84.12,0,0,0,0,0,0,443.44
30.68,73.67,1005.63,57.05,0,0,0,0,0,0,429.64
30.48,70.04,1010.73,53.7,0,0,0,0,0,0,429.85
18.3,37.2,1012.23,68.09,0,0,0,0,0,0,470.42
14.17,43.13,1014.94,48.62,0,0,0,0,0,0,471.08
13.98,44.58,1016.48,77.59,0,0,0,0,0,0,473.01
23.44,62.52,1016.46,67.21,0,0,0,0,0,0,447.19
20.54,68.12,1012.23,81.06,0,0,0,0,0,0,440.28
11.44,43.13,1014.88,63.88,0,0,0,0,0,0,477.57
15.15,37.64,1014.37,89.82,0,0,0,0,0,0,463.98
12.58,39.72,1018.08,64.25,0,0,0,0,0,0,469.38
12.8,41.16,1022.43,86.19,0,0,0,0,0,0,462.72
10.57,37.73,1024.36,70.29,0,0,0,0,0,0,474.65
24.14,63.21,1012.28,89.08,0,0,0,0,0,0,440.74
26.76,71.94,1008.81,64.62,0,0,0,0,0,0,432.49
21.06,67.07,1004.9,84.09,0,0,0,0,0,0,446.44
10.25,41.46,1020.65,87.07,0,0,0,0,0,0,481.94
6.16,39.48,1004.85,59.68,0,0,0,0,0,0,484.55
10.05,41.58,1021.35,95.19,0,0,0,0,0,0,469.03
26.02,74.78,1010.04,72.78,0,0,0,0,0,0,439.82
27.2,59.74,1011.99,56.74,0,0,0,0,0,0,440.13
15.09,40.89,1010.15,92,0,0,0,0,0,0,466.47
8.46,40.8,1023.57,81.27,0,0,0,0,0,0,485.06
12.07,43.71,1025.53,85.62,0,0,0,0,0,0,472.32
32.81,77.17,1009.17,53.13,0,0,0,0,0,0,430.53
26.91,74.99,1005.64,78.98,0,0,0,0,0,0,437.06
10.66,37.5,1009.42,95.86,0,0,0,0,0,0,472.86
34.29,68.51,1009.58,32.25,0,0,0,0,0,0,427.62
22.16,64.63,1020.81,68.47,0,0,0,0,0,0,451.86
28.32,71.64,1004.73,72.71,0,0,0,0,0,0,436.31
15.62,41.76,1023.82,66.17,0,0,0,0,0,0,459.72
24.76,63.07,1012.73,70.39,0,0,0,0,0,0,443.04
10.29,41.46,1020.84,89.03,0,0,0,0,0,0,480.32
27.99,66.91,1008.47,59.63,0,0,0,0,0,0,439.74
22.22,48.98,1015.87,53.18,0,0,0,0,0,0,447.1
13.78,42.03,1017.51,84.94,0,0,0,0,0,0,467.6
24.78,50.78,1008.81,62.97,0,0,0,0,0,0,443.98
15.74,43.71,1024.7,78.38,0,0,0,0,0,0,462.66
27.24,77.17,1009.37,81.51,0,0,0,0,0,0,439.12
24.66,58.86,1013.86,56.39,0,0,0,0,0,0,444.42
16.81,42.42,1008.95,74.25,0,0,0,0,0,0,462.19
33.76,68.51,1011.33,38.35,0,0,0,0,0,0,429.83
17.79,46.21,1010.38,85.25,0,0,0,0,0,0,448.74
25.97,70.32,1007.48,57.01,0,0,0,0,0,0,435.27
15.29,41.1,1005.75,85.53,0,0,0,0,0,0,467.99
23.45,66.25,1009.1,90.28,0,0,0,0,0,0,443.44
3.51,35.47,1017.53,86.56,0,0,0,0,0,0,489.07
20.83,49.02,1009.45,91.92,0,0,0,0,0,0,445.31
19.2,59.21,1017.84,89.56,0,0,0,0,0,0,450.86
26.19,73.77,1001.31,91.87,0,0,0,0,0,0,433.34
28.28,61.86,1012.07,64.49,0,0,0,0,0,0,439.65
13.39,49.83,1007.14,90.88,0,0,0,0,0,0,466.04
24.36,68.61,1010.27,63.78,0,0,0,0,0,0,448.71
23.07,50.05,1006.9,86.98,0,0,0,0,0,0,442.97
30.11,70.8,1008.57,69.25,0,0,0,0,0,0,432.33
20.55,48.98,1016.1,63.89,0,0,0,0,0,0,452.52
15.48,41.66,1009.55,66.74,0,0,0,0,0,0,467.06
32.21,70.94,1006.76,47.56,0,0,0,0,0,0,430.06
25.54,70.47,1009.28,73.5,0,0,0,0,0,0,436.16
25.33,71.32,1007.05,85.31,0,0,0,0,0,0,434.68
21.24,63.47,1011.86,97.02,0,0,0,0,0,0,442.94
14.57,39.28,1015.1,76.94,0,0,0,0,0,0,469.27
25.27,63.91,1009.82,75.48,0,0,0,0,0,0,440.39
27.76,69.4,1004.27,72.25,0,0,0,0,0,0,430.68
19.43,52.9,1018.35,61.12,0,0,0,0,0,0,456.08
28.6,61.86,1011.86,62.13,0,0,0,0,0,0,439.74
23.79,58.2,1016.77,55.88,0,0,0,0,0,0,446.88
11.41,39.61,1018.69,69.44,0,0,0,0,0,0,467.19
14.64,39.58,1011.46,71.9,0,0,0,0,0,0,467.8
6.65,40.77,1021.79,88.84,0,0,0,0,0,0,482.9
9.12,41.49,1020.58,96.23,0,0,0,0,0,0,475.69
25.62,73.17,1011.65,86.45,0,0,0,0,0,0,430.56
24.75,58.79,1009.87,71.97,0,0,0,0,0,0,444.79
15.5,44.92,1024.16,86.44,0,0,0,0,0,0,462.12
18.52,58.41,1013.77,99.89,0,0,0,0,0,0,446.68
28.38,72.39,998.93,73.85,0,0,0,0,0,0,432.02
11.79,45.09,1013.16,89.17,0,0,0,0,0,0,469.49
27.18,59.27,1012.57,64.18,0,0,0,0,0,0,439.69
19.75,54.2,1011.43,83.5,0,0,0,0,0,0,448.89
25.45,70.04,1011.2,82.48,0,0,0,0,0,0,430.2
21.93,58.96,1014.23,58.58,0,0,0,0,0,0,453.42
8.66,40.11,1032.86,75.31,0,0,0,0,0,0,479.76
23.33,58.95,1017.93,66.37,0,0,0,0,0,0,442.71
20.29,49.69,1008.94,69.91,0,0,0,0,0,0,454.74
31.99,53.53,1004.98,53.53,0,0,0,0,0,0,432.43
25.21,69.48,1010.99,75.27,0,0,0,0,0,0,436.02
5.51,35.57,1026.3,78.97,0,0,0,0,0,0,489.36
16,39.16,1016.37,77.63,0,0,0,0,0,0,468.49
5.79,38.68,1017.19,70.46,0,0,0,0,0,0,487.4
17.77,56.53,1019.57,79.89,0,0,0,0,0,0,457.94
9.52,39.61,1021.18,73.78,0,0,0,0,0,0,478.79
27,60.96,1012.36,58.97,0,0,0,0,0,0,450.15
24.34,50.16,1004.78,74,0,0,0,0,0,0,445.33
20.86,67.25,1017.45,81.45,0,0,0,0,0,0,444.5
13.44,40.69,1014.54,77.97,0,0,0,0,0,0,473
13.97,41.16,1020.88,74.88,0,0,0,0,0,0,459.84
10.96,45.01,1017.97,95.82,0,0,0,0,0,0,468.64
21.83,63.13,1013.4,85.82,0,0,0,0,0,0,443.41
25.22,69.88,1007.17,80.26,0,0,0,0,0,0,443.24
22.5,45.38,1014.11,65.08,0,0,0,0,0,0,458.19
21.03,69.05,1002.17,75.35,0,0,0,0,0,0,444.35
26.27,62.91,1011.97,48.06,0,0,0,0,0,0,447.76
20.99,50.12,1008.82,95.97,0,0,0,0,0,0,448.07
18.06,56.65,1020.2,81.59,0,0,0,0,0,0,459.14
10.12,40,1021.15,91.67,0,0,0,0,0,0,479.62
26.25,61.02,1011.47,71.22,0,0,0,0,0,0,436.44
13.08,39.82,1012.27,85.21,0,0,0,0,0,0,476.96
24.28,68.31,1009.94,77.08,0,0,0,0,0,0,440.07
32.92,69.05,1000.74,39.61,0,0,0,0,0,0,426.61
23.68,68.12,1011.18,72.45,0,0,0,0,0,0,441.54
7.81,39.64,1011.42,86.68,0,0,0,0,0,0,482.22
23.6,65.48,1017.44,61.26,0,0,0,0,0,0,444.38
14.5,40.66,1016.81,82.93,0,0,0,0,0,0,463.53
18.84,40.79,1005.18,92.46,0,0,0,0,0,0,459.96
11.69,39.22,1017.05,55.51,0,0,0,0,0,0,472.76
14.58,41.92,1030.42,61.96,0,0,0,0,0,0,462.69
9.33,36.3,1027.88,79.23,0,0,0,0,0,0,479.6
14.93,39.16,1007.25,72.35,0,0,0,0,0,0,463.2
6.37,41.03,1022.23,80.36,0,0,0,0,0,0,490.47
6.16,38.5,1012.83,93.68,0,0,0,0,0,0,490.92
12.45,40.56,1017.84,66.52,0,0,0,0,0,0,477.41
19.55,56.53,1020.2,78.1,0,0,0,0,0,0,455.56
18.62,59.15,1012.85,82.54,0,0,0,0,0,0,450.81
14.13,43.41,1015.26,55.63,0,0,0,0,0,0,461.96
21.12,49.15,1021.29,52.9,0,0,0,0,0,0,456.92
13.63,43.5,1022.12,84.32,0,0,0,0,0,0,468.28
18.6,41.67,1013.07,64.23,0,0,0,0,0,0,458.91
7.19,38.91,1016.53,88.61,0,0,0,0,0,0,486.05
19.96,56.03,1020.59,64.95,0,0,0,0,0,0,454.67
15.22,41.67,1013.18,67.17,0,0,0,0,0,0,469.93
13.52,41.48,1014.46,67.12,0,0,0,0,0,0,460.76
18.04,44.85,1015.13,48.4,0,0,0,0,0,0,463.31
27.81,66.51,1016.11,48.48,0,0,0,0,0,0,439.48
26.1,58.9,1004.18,71.63,0,0,0,0,0,0,444.4
27.99,71.58,1010.68,68.99,0,0,0,0,0,0,435.99
20.08,44.6,1014.91,36.27,0,0,0,0,0,0,461.07
19.89,50.78,1008.85,92.97,0,0,0,0,0,0,446.35
6.23,40.96,1022.49,93.15,0,0,0,0,0,0,488.82
29.1,50.05,1005.87,51.53,0,0,0,0,0,0,438.66
18.71,39.39,1014.09,62.82,0,0,0,0,0,0,465.57
35.1,68.27,1006.96,43.51,0,0,0,0,0,0,426.3
6.19,41.31,1002.48,88.8,0,0,0,0,0,0,485.08
24.88,71.94,1006.85,87.32,0,0,0,0,0,0,433.3
17.75,49.78,1004.49,100.09,0,0,0,0,0,0,452.02
13.89,41.49,1020.02,86.47,0,0,0,0,0,0,469.6
21.14,58.98,1009.05,94.36,0,0,0,0,0,0,448.31
14.28,42.74,1028.79,70.67,0,0,0,0,0,0,467.22
13.34,40.83,1008.09,85.85,0,0,0,0,0,0,471.82
24.67,68.14,1004.96,58.15,0,0,0,0,0,0,438.4
10.27,42.34,1022.69,92.78,0,0,0,0,0,0,474.55
21.18,60.1,1011.02,78.19,0,0,0,0,0,0,452.39
13.84,44.9,1007.58,63.62,0,0,0,0,0,0,463.27
4.73,41.31,999.77,93.44,0,0,0,0,0,0,486.6
14.22,40.83,1009.2,81.32,0,0,0,0,0,0,469.75
13.09,43.02,1013.17,46.73,0,0,0,0,0,0,470.14
6.58,40.07,1014.22,55.44,0,0,0,0,0,0,493.72
28.57,51.43,1012.02,47.79,0,0,0,0,0,0,450.04
21.54,58.49,1010.85,78.9,0,0,0,0,0,0,449.12
34.3,74.67,1015.98,25.89,0,0,0,0,0,0,427.84
15.24,40,1017.34,65.16,0,0,0,0,0,0,454.64
19.41,46.63,1013.23,86.28,0,0,0,0,0,0,452.6
30.5,66.75,1017.55,38.2,0,0,0,0,0,0,432.87
20.68,63.86,1015.73,74.36,0,0,0,0,0,0,447.84
29.53,71.97,1008.6,79.25,0,0,0,0,0,0,434.96
12.72,44.9,1007.6,71.8,0,0,0,0,0,0,463.49
24.44,73.5,1011.49,87.39,0,0,0,0,0,0,437.73
8,34.03,1018.98,78.67,0,0,0,0,0,0,487.17
13.92,41.16,1000.98,83.89,0,0,0,0,0,0,454.15
18.85,67.32,1012.91,82.37,0,0,0,0,0,0,446.7
22.48,71.29,1008.15,75.41,0,0,0,0,0,0,444.71
14.1,41.04,1026.11,74.25,0,0,0,0,0,0,465.89
30.22,70.32,1011.63,65.97,0,0,0,0,0,0,435.98
22.45,59.87,1018.92,72.73,0,0,0,0,0,0,445.34
10.82,37.5,1009.23,96.62,0,0,0,0,0,0,473.9
23.56,67.79,1010.14,89.72,0,0,0,0,0,0,441.29
22.33,70.79,1006.02,93.35,0,0,0,0,0,0,436.74
15.11,45.01,1017.01,84.39,0,0,0,0,0,0,462.21
25.9,47.45,1007.8,55.96,0,0,0,0,0,0,443.13
13.56,43.67,1011.34,94.02,0,0,0,0,0,0,467.09
11.03,44.78,1013.16,83.85,0,0,0,0,0,0,470.17
20.47,63.07,1012.79,88.67,0,0,0,0,0,0,451.71
26.37,69.84,1002.71,83.51,0,0,0,0,0,0,428.6
18.95,42.23,1013.01,79.4,0,0,0,0,0,0,462.73
11.39,43.72,1010.91,98.83,0,0,0,0,0,0,467.8
22.73,43.79,1015.61,42.66,0,0,0,0,0,0,460.2
24.4,60.37,1006.77,82.43,0,0,0,0,0,0,440.64
28.28,69.48,1008.56,61.3,0,0,0,0,0,0,428.75
22.84,67.32,1013.77,64.67,0,0,0,0,0,0,438.36
25.09,65.38,1009.99,54.28,0,0,0,0,0,0,453.58
13.32,38.73,1005.37,88.48,0,0,0,0,0,0,472.33
34.1,73.03,1014.01,41.26,0,0,0,0,0,0,437.65
21.11,65.94,1009.83,71.91,0,0,0,0,0,0,448.77
32.21,68.14,1003.34,62.44,0,0,0,0,0,0,426.56
25.77,62.96,1019.86,58.07,0,0,0,0,0,0,442.83
24.42,63.31,1012.64,71.8,0,0,0,0,0,0,438.39
8.28,40.77,1011.55,89.79,0,0,0,0,0,0,480.15
28.18,64.84,1009.22,56.04,0,0,0,0,0,0,443.65
8.09,38.5,1012.99,67.31,0,0,0,0,0,0,484.81
17.37,48.92,1011.91,58.4,0,0,0,0,0,0,455.53
29.12,73.06,1009.98,80.21,0,0,0,0,0,0,434.9
5.82,41.38,1021.06,86.91,0,0,0,0,0,0,492.12
29.45,70.02,1010.28,65.93,0,0,0,0,0,0,437.82
17.47,58.59,1014.03,97.13,0,0,0,0,0,0,449.41
19.51,50.16,1010.33,94.37,0,0,0,0,0,0,448.28
13.82,44.84,1023.72,95.24,0,0,0,0,0,0,467.95
8.61,43.8,1021.9,74.35,0,0,0,0,0,0,478.25
21.28,70.32,1011.06,90.12,0,0,0,0,0,0,439
21.47,65.61,1015.92,76.22,0,0,0,0,0,0,447.42
29.55,72.29,1007.94,84.45,0,0,0,0,0,0,430.98
31.09,74.22,1007.56,46.36,0,0,0,0,0,0,430.3
23.75,60.29,1017.36,64.04,0,0,0,0,0,0,449.57
30.25,68.24,1006.58,31.9,0,0,0,0,0,0,432.05
17.51,41.85,1016.25,72.03,0,0,0,0,0,0,465.05
17.22,36.71,1013.77,67.92,0,0,0,0,0,0,465.32
9.22,40.92,1021.83,85.43,0,0,0,0,0,0,474.51
24.48,66.25,1009.42,88.17,0,0,0,0,0,0,441.07
25.26,61.08,1013.68,71.72,0,0,0,0,0,0,447.46
12.34,40.1,1015.77,92.26,0,0,0,0,0,0,470.92
6.75,39.9,1008.3,87.42,0,0,0,0,0,0,484.05
28.29,47.93,1002.6,53.23,0,0,0,0,0,0,437.13
11.09,40.43,1025.47,74.97,0,0,0,0,0,0,490.96
8.51,34.69,1026.96,75.34,0,0,0,0,0,0,481.83
7.71,36.25,1027.92,89.84,0,0,0,0,0,0,481.74
11.8,41.2,1017.18,82.71,0,0,0,0,0,0,475.19
25.76,57.32,1011.93,43.61,0,0,0,0,0,0,440.26
26.53,65.61,1014.29,50.9,0,0,0,0,0,0,442.64
21.29,51.43,1011.31,90.12,0,0,0,0,0,0,452.94
19.64,48.06,1014.81,74.96,0,0,0,0,0,0,455.27
29.45,69.13,1009.3,52.97,0,0,0,0,0,0,432.04
18.24,58.46,1017.38,86.92,0,0,0,0,0,0,449.63
11.23,43.67,1012.57,72.1,0,0,0,0,0,0,475.41
23.15,69.48,1011.07,85.83,0,0,0,0,0,0,436.16
26.49,67.69,1004.61,78.13,0,0,0,0,0,0,430.62
16.64,48.92,1011.55,78.76,0,0,0,0,0,0,452.56
28.51,70.02,1010.58,54.68,0,0,0,0,0,0,441.66
16.64,53.82,1015.13,68.24,0,0,0,0,0,0,459.01
7.32,41.26,1010.11,95.18,0,0,0,0,0,0,482.1
22.72,50.05,1007,88.24,0,0,0,0,0,0,444.43
14.05,40.71,1016.36,68.58,0,0,0,0,0,0,465.74
28.52,70.72,1009.64,66.76,0,0,0,0,0,0,437.72
22.2,57.17,1009.82,78.43,0,0,0,0,0,0,447.75
27.93,73.68,1015.41,49.95,0,0,0,0,0,0,435.95
25.42,59.04,1011.98,68.78,0,0,0,0,0,0,444.51
25.03,61.86,1012.84,80.85,0,0,0,0,0,0,439.55
24.85,67.9,1005.9,64.55,0,0,0,0,0,0,445.18
29.03,67.79,1010.67,55.42,0,0,0,0,0,0,444.09
16.5,44.63,1020.58,64.11,0,0,0,0,0,0,458.78
6.86,38.08,1019.62,77.37,0,0,0,0,0,0,486.92
5.7,40.62,1016.07,84.94,0,0,0,0,0,0,482.82
26.71,68.3,1015.07,62.7,0,0,0,0,0,0,436.66
23.79,58.49,1011,75.39,0,0,0,0,0,0,445.87
25.11,67.32,1014.49,58.39,0,0,0,0,0,0,441.93
20.55,65.46,1013.87,58.09,0,0,0,0,0,0,448.83
10.66,41.93,1016.12,94.16,0,0,0,0,0,0,479.61
5.11,42.07,1004.28,81.8,0,0,0,0,0,0,486.41
9.87,42.74,1024.61,87.74,0,0,0,0,0,0,470.9
14.39,43.56,1012.97,59.17,0,0,0,0,0,0,469.35
16.96,63.31,1016.42,77.09,0,0,0,0,0,0,454.14
28.61,72.29,1011.61,45.33,0,0,0,0,0,0,446.77
21.31,49.39,1020.18,71.35,0,0,0,0,0,0,455.34
18.32,65.94,1012.74,86.77,0,0,0,0,0,0,450.5
27.11,69.75,1009.74,85.67,0,0,0,0,0,0,433.28
28.5,73.77,1002.82,86.38,0,0,0,0,0,0,431.7
25.44,66.54,1011.9,56.76,0,0,0,0,0,0,437.99
17.03,43.99,1021.5,82.32,0,0,0,0,0,0,460.25
25.32,71.94,1009.94,62.93,0,0,0,0,0,0,435.06
21.58,67.25,1017.39,79,0,0,0,0,0,0,446.15
7.64,40.81,1026.67,95.24,0,0,0,0,0,0,483.38
27.02,71.77,1006.38,72.1,0,0,0,0,0,0,428.1
13.58,44.47,1029.91,70.41,0,0,0,0,0,0,467.15
17.69,65.46,1013.72,67.28,0,0,0,0,0,0,448.49
26.51,50.05,1006.75,65.34,0,0,0,0,0,0,440.22
19.48,58.79,1017.6,88.72,0,0,0,0,0,0,450.55
14.79,38.73,999.83,86.45,0,0,0,0,0,0,470.28
20.65,50.59,1016.22,68.57,0,0,0,0,0,0,455.24
10.53,41.26,1007.48,98.74,0,0,0,0,0,0,475.96
8.2,41.14,1025.24,96.26,0,0,0,0,0,0,474.04
11.73,40.64,1020.68,96.98,0,0,0,0,0,0,477.06
26.11,47.43,1009.01,56.09,0,0,0,0,0,0,445.36
21.09,50.9,1012.42,69.09,0,0,0,0,0,0,456.09
24.08,49.3,1003.23,70.42,0,0,0,0,0,0,443.46
24.2,63.21,1012.25,79.86,0,0,0,0,0,0,449.03
28.73,50.05,1005.79,52.4,0,0,0,0,0,0,436.35
6.17,41.31,1002.49,87.59,0,0,0,0,0,0,481.27
17.94,37.2,1012.64,68.11,0,0,0,0,0,0,467.65
12.74,39.13,1008.19,94.81,0,0,0,0,0,0,468.57
26.51,44.57,1007.56,52.23,0,0,0,0,0,0,445.32
20.97,44.63,1007.64,73.69,0,0,0,0,0,0,453.26
23.84,68.94,1007.45,71.35,0,0,0,0,0,0,436.05
23.51,57.32,1012.55,53.6,0,0,0,0,0,0,444.58
22.85,47.43,1008.13,66.36,0,0,0,0,0,0,448.15
24.84,59.22,1013.18,83.08,0,0,0,0,0,0,442.7
24.7,44.57,1008.24,57.62,0,0,0,0,0,0,444.65
18.46,42.18,1001.47,97.61,0,0,0,0,0,0,458.67
24.61,62.96,1020.1,63.83,0,0,0,0,0,0,445.79
15.54,41.23,995.45,83.73,0,0,0,0,0,0,463.06
15.7,42.99,1007.51,76.05,0,0,0,0,0,0,464.59
27.18,64.44,1012.81,61.27,0,0,0,0,0,0,440.3
11.02,39.96,1025.64,93.58,0,0,0,0,0,0,467.41
14.56,53.82,1016.37,64.46,0,0,0,0,0,0,463.64
29,77.54,1011.33,75.13,0,0,0,0,0,0,431.37
15.34,41.23,996.87,86.56,0,0,0,0,0,0,465.16
25.42,69.71,1009.29,82.5,0,0,0,0,0,0,435.59
29.63,69.71,1009.04,67.26,0,0,0,0,0,0,435.27
10.38,43.02,1013.37,78.53,0,0,0,0,0,0,474.44
23.55,58.79,1010.78,78.47,0,0,0,0,0,0,447.01
8.07,41.17,1019.4,86.43,0,0,0,0,0,0,484.54
28.19,67.45,1013.97,49.76,0,0,0,0,0,0,434.77
16.41,44.92,1024.27,84.16,0,0,0,0,0,0,462.12
18.14,49.78,1002.95,100.09,0,0,0,0,0,0,451.44
28.79,70.79,1003.83,65.9,0,0,0,0,0,0,425.64
4.47,35.19,1018.78,92.68,0,0,0,0,0,0,487.43
28.2,66.75,1018.35,60.18,0,0,0,0,0,0,433.46
11.97,42.32,1016.95,88.32,0,0,0,0,0,0,467.98
22.3,74.87,1009.69,86.18,0,0,0,0,0,0,442.78
23.89,48.41,1010.48,62.31,0,0,0,0,0,0,441.83
10.32,38.91,1012.11,81.49,0,0,0,0,0,0,479.17
6.05,42.85,1013.09,91.88,0,0,0,0,0,0,485.02
27.78,68.67,1005.59,59.17,0,0,0,0,0,0,439.92
7.06,41.74,1021.95,90.38,0,0,0,0,0,0,448.97
